dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,full,21,1.0,404222,404222,2.4935398280620578,48.77450980392157,2.3313341327742036,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.603700637817383,11.024603843688965,11.180267333984375,0.00199076347053051,0.0001311497894484259,20.0,0.9956206896551724
femnist,full,22,1.0,404222,404222,2.3893098336458207,48.77450980392157,2.2754749971277572,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.519848823547363,10.776630401611328,10.949320793151855,0.0018392857164144516,0.00010698149346632885,20.0,0.9956206896551724
femnist,full,23,1.0,404222,404222,2.494833255708218,49.26470588235294,2.269883997300092,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.523024559020996,10.969371795654297,11.100958824157715,0.0018743842374533415,0.00011522491400198999,20.0,0.9956206896551724
femnist,full,24,1.0,404222,404222,2.4917086100578305,48.03921568627451,2.2271379957012103,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.60293197631836,10.935003280639648,11.219115257263184,0.001913177315145731,0.00012353660632930604,20.0,0.9956206896551724
femnist,full,25,1.0,404222,404222,2.236016865968704,50.73529411764706,2.101455090092678,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.5728178024292,10.9149808883667,12.71919059753418,0.001897783251479268,0.0001247947883722723,20.0,0.9956206896551724
femnist,full,26,1.0,404222,404222,2.3402014732360836,50.98039215686274,2.0707036934646905,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.586587905883789,11.3322172164917,11.756038665771484,0.0019224138231948018,0.00013310288443938313,20.0,0.9956206896551724
femnist,full,27,1.0,404222,404222,2.302171852439642,50.245098039215684,2.024777281518076,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.588688850402832,11.051777839660645,11.788362503051758,0.0018786946311593056,0.00012475755131923777,20.0,0.9956206896551724
femnist,full,28,1.0,404222,404222,2.1044320587813856,52.205882352941174,1.96716682583678,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.578967094421387,10.972907066345215,11.201415061950684,0.0018879310227930546,0.00012513424281437678,20.0,0.9956206896551724
femnist,full,29,1.0,404222,404222,2.1803470936417577,52.205882352941174,1.9549777461033242,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.582801818847656,10.871606826782227,11.354646682739258,0.0019550493452697992,0.000122662692697479,20.0,0.9956206896551724
femnist,full,30,1.0,404222,404222,2.0217265552282333,53.6764705882353,1.8472961724973191,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.673127174377441,11.37602424621582,11.612253189086914,0.0019014778081327677,0.00014203564324841958,20.0,0.9956206896551724
femnist,full,31,1.0,404222,404222,2.146762763783336,55.14705882352941,1.9073039036171109,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.578810691833496,11.207134246826172,11.492202758789062,0.001967980293557048,0.0001273898582632197,20.0,0.9956206896551724
femnist,full,32,1.0,404222,404222,1.9959577834606168,55.3921568627451,1.8005152683632046,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.563394546508789,11.015105247497559,11.80221176147461,0.0018953202525153756,0.00012165232376247329,20.0,0.9956206896551724
femnist,full,33,1.0,404222,404222,1.9607880343869328,56.372549019607845,1.7415547090418197,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.572531700134277,11.060957908630371,11.090849876403809,0.0019304187735542655,0.0001203298309499579,20.0,0.9956206896551724
femnist,full,34,1.0,404222,404222,1.8370859534293413,57.84313725490196,1.7126714669021905,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.568931579589844,11.632442474365234,12.020618438720703,0.0019698275718837976,0.0001304872226239086,20.0,0.9956206896551724
femnist,full,35,1.0,404222,404222,2.1455820500105616,58.8235294117647,1.7217299517463236,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.619790077209473,11.198234558105469,11.412776947021484,0.0018836207455024123,0.000125126754791804,20.0,0.9956206896551724
femnist,full,36,1.0,404222,404222,1.8391241062059998,57.35294117647059,1.6585986567478554,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.57685375213623,10.749091148376465,11.679426193237305,0.002004310255870223,0.00012913745490436833,20.0,0.9956206896551724
femnist,full,37,1.0,404222,404222,1.706192370727658,59.068627450980394,1.6001196468577665,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.673681259155273,11.108590126037598,11.898462295532227,0.001946428557857871,0.0001348057470013699,20.0,0.9956206896551724
femnist,full,38,1.0,404222,404222,1.860826541259885,57.84313725490196,1.5918731689453125,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.60742473602295,11.210472106933594,11.542147636413574,0.0018940886948257685,0.0001238520004106864,20.0,0.9956206896551724
femnist,full,39,1.0,404222,404222,1.5749117261916399,59.55882352941177,1.5129274854473038,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.563933372497559,10.794154167175293,10.907575607299805,0.0018830049084499478,0.0001255464897294863,20.0,0.9956206896551724
femnist,full,40,1.0,404222,404222,1.708367490768433,61.76470588235294,1.5472332823510264,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.575535774230957,11.24111557006836,11.973051071166992,0.0018891625804826617,0.00012221850042473266,20.0,0.9956206896551724
